"","State","City","Year","Month","median_NO2","median_SO2","median_CO","median_O3"
"1846","California","Goleta",2007,6,10,1.688691844,-0.165,36
"1847","California","Goleta",2007,7,10,1.6180693192,-0.165,30
"1848","California","Goleta",2007,8,10,0.47,2.04195275,32
"1849","California","Goleta",2007,9,12.5,0.47,-0.165,34.5
"1850","California","Goleta",2007,10,19.5,1.31896,4.9177860625,32.5
"1851","California","Goleta",2007,11,22.5,0.47,8.4485254875,25
"1852","California","Goleta",2007,12,19,0.47,3.835,26
"1853","California","Goleta",2008,1,20,0.47,4.786633075,26
"1854","California","Goleta",2008,2,17,0.47,1.853366925,31
"1855","California","Goleta",2008,3,21,0.47,-0.1272811,37
"1856","California","Goleta",2008,4,14.5,0.47,0.504726375,44
"1857","California","Goleta",2008,5,11,0.97,0.99594825,38
"1858","California","Goleta",2008,6,10,0.97,-0.1272811,40
"1859","California","Goleta",2008,7,9,0.47,2.1595987625,31
"1860","California","Goleta",2008,8,8,0.47,0.900757475,31
"1861","California","Goleta",2008,9,9.5,0.47,-0.051851975,34
"1862","California","Goleta",2008,10,20,0.47,1.330715525,34
"1863","California","Goleta",2008,11,21.5,0.47,4.4283165375,27
"1864","California","Goleta",2008,12,18,0.47,3.220866925,26
"1865","California","Goleta",2009,1,24,0.97,2.074284475,24
"1866","California","Goleta",2009,2,16.5,0.47,1.6647811,31
"1867","California","Goleta",2009,3,16,0.47,0.636742525,38
"1868","California","Hawthorne",2000,1,60,5.9376462128,33.581523625,16
"1869","California","Hawthorne",2000,2,44,3.3673262128,14.709242525,29
"1870","California","Hawthorne",2000,3,47,4.51688,16.086414175,38
"1871","California","Hawthorne",2000,4,45,8.1971368936,8.4510311,39
"1872","California","Hawthorne",2000,5,39,10.6590062128,7.003257475,39
"1873","California","Hawthorne",2000,6,32,10.8297715532,4.961195275,35.5
"1874","California","Hawthorne",2000,7,32,13.0035093192,4.834023625,33
"1875","California","Hawthorne",2000,8,33,12.9521706808,6.503257475,31
"1876","California","Hawthorne",2000,9,43,9.7440168936,10.35625,31
"1877","California","Hawthorne",2000,10,43,5.0901706808,13.548695275,35
"1878","California","Hawthorne",2000,11,53,11.0914915532,32.8794023625,21.5
"1879","California","Hawthorne",2000,12,65,13.0489031064,42.56989055,11
"1880","California","Hawthorne",2001,1,51,10.9038062128,34.149242525,19
"1881","California","Hawthorne",2001,2,48,10.0673084468,23.4945118125,24
"1882","California","Hawthorne",2001,3,44,10.5797706808,9.851414175,38
"1883","California","Hawthorne",2001,4,45,11.06508,9.2667929125,42
"1884","California","Hawthorne",2001,5,40,13.4008337872,7.569023625,47
"1885","California","Hawthorne",2001,6,35,17.1566115532,4.998914175,44
"1886","California","Hawthorne",2001,7,31,14.2204106808,5.626085825,51
"1887","California","Hawthorne",2001,8,36,10.0768,6.7295622,36
"1888","California","Hawthorne",2001,9,36.5,12.9514284468,8.408476375,38
"1889","California","Hawthorne",2001,10,43,14.3993493192,12.709242525,38
